timestamp,packet_counter,rssi,distance
2026-03-05 15:59:21.145355,76408,-76,25
2026-03-05 15:59:21.158350,76409,-76,25
2026-03-05 15:59:21.165394,76410,-76,25
2026-03-05 15:59:21.172361,76411,-76,25
2026-03-05 15:59:21.179345,76412,-75,25
2026-03-05 15:59:21.186340,76413,-75,25
2026-03-05 15:59:21.193353,76414,-76,25
2026-03-05 15:59:21.206340,76415,-76,25
2026-03-05 15:59:21.213370,76416,-76,25
2026-03-05 15:59:21.220354,76417,-76,25
2026-03-05 15:59:21.227342,76418,-76,25
2026-03-05 15:59:21.234334,76419,-76,25
2026-03-05 15:59:21.241450,76420,-75,25
2026-03-05 15:59:21.254346,76421,-75,25
2026-03-05 15:59:21.261336,76422,-76,25
2026-03-05 15:59:21.268364,76423,-76,25
2026-03-05 15:59:21.275340,76424,-76,25
2026-03-05 15:59:21.282344,76425,-76,25
2026-03-05 15:59:21.289349,76426,-76,25
2026-03-05 15:59:21.302347,76427,-76,25
2026-03-05 15:59:21.309351,76428,-76,25
2026-03-05 15:59:21.316339,76429,-76,25
2026-03-05 15:59:21.323404,76430,-76,25
2026-03-05 15:59:21.330355,76431,-76,25
2026-03-05 15:59:21.337346,76432,-76,25
2026-03-05 15:59:21.350336,76433,-76,25
2026-03-05 15:59:21.357359,76434,-76,25
2026-03-05 15:59:21.364336,76435,-76,25
2026-03-05 15:59:21.371389,76436,-76,25
